"STORE_SN","AREA_SD_CODE","AREA_DETAIL_CODE","PREF_SN","STORE_NM","STORE_ADDR","STORE_SCORE","LATITUDE","LONGITUDE"
"S190704_1569829269015","01","012135","01000000","OURSBLANC","서울 용산구 효창동 5-51","0","37.541402190534","126.96238515572"
"S190704_1569829269018","01","012130","01000000","핀벨","서울 용산구 청파동3가 24-55","0","37.544441358426","126.968861145"
"S190704_1569829269022","01","012136","01000000","더로열푸드앤드링크","서울 용산구 후암동 406-58 1층","0","37.547194312798","126.98396482466"
"S190704_1569829269027","01","012125","01000000","씨스루","서울 용산구 이태원동 403-3 니은빌딩","0","37.536025328922","126.98861971967"
"S190704_1569829269034","01","012125","01000000","남산케미스트리","서울 용산구 이태원동 225-5","0","37.539806834306","126.99039043626"
"S190704_1569829269040","01","012125","01000000","버뮤다트라이앵글","서울 용산구 이태원동 116-22","0","37.535051283192","126.99272882134"
"S190704_1569829269045","01","012125","01000000","조이의 공간","서울 용산구 이태원동 343-2","0","37.537483684393","126.98846424112"
"S190704_1569829269049","01","012120","01000000","열정도 감자집","서울 용산구 원효로1가 44-22","0","37.539634436877","126.96939128024"
"S190704_1569829269050","01","012125","01000000","테이프","서울 용산구 이태원동 63-5 2층 TAPE","0","37.533413270228","126.99083869793"
"S190704_1569829269052","01","012125","01000000","FOXHOLE","서울 용산구 이태원동 119-28","0","37.534861217525","126.9926295451"
"S190704_1569829269053","01","012105","01000000","파리크라상 서울역점","서울 용산구 동자동 43-205 서울역 2F","0","37.554937931902","126.97086690283"
"S190704_1569829269054","01","012125","01000000","스탠딩커피 경리단길점","서울 용산구 이태원동 578","0","37.537740969127","126.98694453226"
"S190704_1569829269055","01","012125","01000000","한국술집 안씨막걸리","서울 용산구 이태원동 257-4","0","37.540974356716","126.9929171896"
"S190704_1569829269056","01","012132","01000000","오설록티하우스 오설록 1979","서울 용산구 한강로2가 424 1층 오설록 1979","0","37.528788617884","126.96866936337"
"S190704_1569829269064","01","012125","01000000","팬케이크샵","서울 용산구 이태원동 455-1 그린빌라트","0","37.534951759829","126.98846449737"
"S190704_1569829269068","01","012125","01000000","할리스커피 이태원점","서울 용산구 이태원동 108-9 해밀톤관광호텔","0","37.53476670193","126.99422619334"
"S190704_1569829269078","01","012133","01000000","카페미미미 용산아이파크몰점","서울 용산구 한강로3가 40-999 아이파크몰 패션관 4층","0","37.529989450872","126.9658582751"
"S190704_1569829269083","01","012120","01000000","두화당","서울 용산구 원효로1가 57-10 가동 1층","0","37.53867848023","126.96826159297"
"S190704_1569829269084","01","012134","01000000","그랜드하얏트서울 갤러리","서울 용산구 한남동 747-7 그랜드하얏트서울 로비층","0","37.539757502011","126.99622989106"
"S190704_1569829269086","01","012129","01000000","몽소","서울 용산구 청파동2가 90-18","0","37.544923395684","126.96937505256"
"S190708_1566351083228","01","010108","00010000","FIFTY FIFTY","서울 강남구 신사동 543","0","37.520229659778","127.02391317043"
"S190708_1566351083236","01","010110","00010000","Gallery imazoo","서울 강남구 역삼동 735-33 양지빌딩","0","37.49885","127.0342"
"S190708_1566351083237","01","010105","00001000","청담배수지공원","서울 강남구 삼성동 79-1","0","37.519737229426","127.06211059402"
"S190708_1566351083243","01","010110","00010000","한국전통식품문화관 이음","서울 강남구 역삼동 621-16 한국전통식품문화관 이음 2,3층","0","37.501556687952","127.02788852443"
"S190708_1566351083247","01","010110","00100000","이너아크","서울 강남구 역삼동 708-35","0","37.503189285534","127.04913015836"
"S190709_1564369681388","01","010108","00010000","어라운드더코너 가로수길점","서울 강남구 신사동 532-5 1층","0","37.522317738758","127.02253973565"
"S190742_1648438497180","01","011504","00100000","물감 아트클래스","서울특별시 서초구 서초동 1316-17 벨라채오피스텔","0","37.4985316","127.0247319"
"S190819_1566197784960","01","011109","10000000","미스사이공 경희대점","서울특별시 동대문구 회기동 16-70 1층","0","37.592147305423","127.0522344338"
"S190819_1566200217432","01","011109","10000000","홍춘천치즈닭갈비 회기경희대점","서울특별시 동대문구 회기동 60-66","0","37.59194864559","127.05105931598"
"S190819_1566200217438","01","010607","10000000","한라 제주국수","서울특별시 광진구 화양동 12-39","3.5","37.543912641954","127.07012520213"
"S190819_1566200217442","01","011110","10000000","대한닭발 1979","서울특별시 동대문구 휘경동 319-14","0","37.589752475107","127.0561535306"
"S191107_1573710550267","01","011420","01000000","텍사스아메리카노","서울 서대문구 홍제동 90-20 1층","0","37.583424475913","126.94891766546"
"S191107_1579149980943","01","012021","10000000","미스터칠드런","서울 영등포구 양평동4가 145-1 2층","0","37.537516156681","126.89559020744"
"S191107_1579149981029","01","012011","10000000","주캠야포","서울 영등포구 문래동2가 11-8","0","37.513738555615","126.89562325761"
"S191107_1579149981032","01","012012","10000000","옥상나들이","서울 영등포구 문래동3가 84-7 은진빌딩4층","0","37.520712784161","126.89083708793"
"S191107_1579149981064","01","012012","10000000","칸칸엔인연","서울 영등포구 문래동3가 58-13","0","37.515223067577","126.8944249659"
"S191107_1579150718628","01","012011","01000000","올드문래","서울 영등포구 문래동2가 14-28","0","37.513933173549","126.89427432251"
"S191107_1579150718629","01","012011","01000000","호텔707","서울 영등포구 문래동2가 60-4","0","37.514681572424","126.89336966387"
"S191107_1579150718631","01","012011","01000000","러스트 베이커리","서울 영등포구 문래동2가 42-19","0","37.513189023389","126.89370842143"
"S191107_1579150718632","01","012025","01000000","VVERTIGO","서울 영등포구 여의도동 23 콘래드 서울 9층","0","37.525447223511","126.92636976327"
"S191107_1579150718634","01","012025","01000000","카페 진정성","서울 영등포구 여의도동 45-1 SK증권빌딩","0","37.519740960047","126.92805789284"
"S191107_1579150718647","01","012029","01000000","하늘유리","서울 영등포구 영등포동3가 3-4 대흥빌딩 2층","0","37.518879340094","126.90874888087"
"S191107_1579150718648","01","012025","01000000","마호가니커피 여의도점","서울 영등포구 여의도동 23-3 KTB","0","37.524692044696","126.92358623971"
"S191107_1579150718654","01","012011","01000000","플라츠","서울 영등포구 문래동2가 14-38","0","37.513581076169","126.89420033731"
"S191107_1579150718658","01","012011","01000000","평화","서울 영등포구 문래동2가 14-42 1층 평화","0","37.513771432669","126.8943219547"
"S191107_1579150718665","01","012030","01000000","마호가니커피 타임스퀘어점","서울 영등포구 영등포동4가 442 타임스퀘어 3층","0","37.517149777917","126.90295970781"
"S191107_1579150718667","01","012025","01000000","하얀과자점","서울 영등포구 여의도동 44-21 중앙빌딩 120호","0","37.520833045837","126.92925271312"
"S191107_1579150718673","01","012022","01000000","엘카페커피로스터스","서울 영등포구 양평동5가 2-1","0","37.536756539556","126.89236461712"
"S191107_1579150718682","01","012025","01000000","10G","서울 영등포구 여의도동 23-1 콘래드 서울 로비층","0","37.525548381329","126.92659457898"
"S191107_1579150718685","01","012029","01000000","엘리스커피하우스","서울 영등포구 영등포동3가 9-20","0","37.51715662749","126.90661337883"
"S191107_1579150718692","01","012016","01000000","커피메이플","서울 영등포구 신길동 424-10","0","37.500392727861","126.90806799358"
"S191107_1579150718703","01","012025","01000000","몽슈크레","서울 영등포구 여의도동 21-4 공작상가2층 몽슈크레","0","37.526127004138","126.9307835458"
"S191107_1580460148741","01","012027","01000000","bistro870","서울 영등포구 영등포동1가 143-3 3층","0","37.51697399289","126.9092743545"
"S191107_1580460148758","01","012004","01000000","브레드컴퍼니쉐프조","서울 영등포구 당산동3가 395-20 1층","0","37.526911075905","126.89459188849"
"S191107_1595209476884","01","012012","10000000","양키스버거","서울 영등포구 문래동3가 58-75","0","37.514578008955","126.89481907609"
"S191107_1595209476920","01","012022","10000000","너도나도식당","서울 영등포구 양평동5가 57-1 신성빌딩","0","37.538194398795","126.89388220851"
"S191107_1595209476951","01","012025","10000000","애슐리 노들나루점","서울 영등포구 여의도동 86-5","0","37.525806963881","126.93825490552"
"S191107_1595209476986","01","012016","10000000","신길동매운짬뽕","서울 영등포구 신길동 48-20","0","37.51532856207","126.9165038676"
"S191107_1595209476990","01","012025","10000000","스시키무","서울 영등포구 여의도동 43-4 롯데캐슬 아이비 지하1층 119호","0","37.519947591152","126.93196903801"
"S191107_1595209477004","01","012012","10000000","더제이케이키친박스 문래점","서울 영등포구 문래동3가 55-20 에이스하이테크시티","0","37.514667561852","126.89861845358"
"S191107_1595209477006","01","012004","10000000","원조부안집","서울 영등포구 당산동3가 228-1","0","37.526220689485","126.89784900655"
"S191107_1595209477015","01","012025","10000000","트윈팰리스","서울 영등포구 여의도동 20 LG트윈타워 B1","0","37.527887573963","126.92918582113"
"S191107_1595209477021","01","012004","10000000","야사시스시","서울 영등포구 당산동3가 104","0","37.526664986583","126.89814793176"
"S191107_1595209477045","01","012025","10000000","동대문엽기떡볶이 여의도점","서울 영등포구 여의도동 36-2","0","37.521018287755","126.9268291713"
"S191107_1595209477093","01","012004","10000000","죽변항해물포차","서울 영등포구 당산동3가 150-2","0","37.527020495488","126.8976222829"
"S191107_1595209477098","01","012025","10000000","스시야","서울 영등포구 여의도동 13-25 지하 1층 23호 정우빌딩","0","37.529073468221","126.92187146309"
"S191765_1636946774207","01","010902","01000000","카페빛들","서울특별시 노원구 상계동 1120-40","0","37.6760275","127.0563919"
"S192187_1643878660695","01","011610","01000000","오프커피","서울특별시 성동구 성수동2가 316-5","0","37.5436157","127.0526921"
"S192324_1637805807289","01","011101","01000000","폴리수프","서울특별시 동대문구 답십리동 469-6","0","37.5720334","127.0485157"
"S192799_1637805807293","01","010413","01000000","에이치힙 제과점","서울특별시 강서구 화곡동 371-41","0","37.5358838","126.8381492"
"S192836_1623823558485","01","012385","00100000","한국전통주연구소","서울특별시 종로구 효자동 25","0","37.5815912524","126.9710796045"
"S193656_1643878660722","01","011609","01000000","글레이셔박","서울특별시 성동구 성수동1가 685-491","0","37.5474571","127.0397284"
"S193965_1625640652772","01","011609","00010000","스토리텔링","서울 성동구 성수동1가 668-30 1층 스토리텔링","0","37.5475635","127.042404"
